Viability (%),Diameter (nm),Zeta potential (mV),Concentration (g/L),Time (h),Electronegativity,Cluster
46.88,10.0,-45.5,0.15,24,2.73666666666667,2
72.5,10.0,-45.5,0.05,24,2.73666666666667,2
36.98,10.0,-45.5,0.2,24,2.73666666666667,2
61.08,10.0,-45.5,0.2,24,2.73666666666667,2
55.78,10.0,-45.5,0.1,24,2.73666666666667,2
42.93,10.0,-45.5,0.2,24,2.73666666666667,2
52.62,10.0,-45.5,0.15,24,2.73666666666667,2
58.52,10.0,-45.5,0.1,24,2.73666666666667,2
76.74,10.0,-45.5,0.1,24,2.73666666666667,2
72.74,10.0,-45.5,0.05,24,2.73666666666667,2
51.1,10.0,-45.5,0.15,24,2.73666666666667,2
9.1,12.8,7.6,0.2,24,5.87,0
9.5,22.6,28.8,0.2,24,5.67,0
10.2,22.6,28.8,0.1,24,5.67,0
11.0,22.6,28.8,0.1,24,5.67,0
11.3,51.5,-46.1,0.2,24,5.92,0
11.8,22.6,28.8,0.05,24,5.67,0
12.6,22.6,28.8,0.05,24,5.67,0
12.7,22.6,28.8,0.025,24,5.67,0
13.1,71.8,21.6,0.2,24,5.74,0
13.6,22.6,28.8,0.2,24,5.67,0
14.3,12.8,7.6,0.1,24,5.87,0
14.3,22.6,28.8,0.0125,24,5.67,0
14.8,12.8,7.6,0.2,24,5.87,0
15.7,51.5,-46.1,0.2,24,5.92,0
16.7,12.8,7.6,0.05,24,5.87,0
17.3,51.5,-46.1,0.1,24,5.92,0
18.7,51.5,-46.1,0.1,24,5.92,0
19.2,22.6,28.8,0.025,24,5.67,0
21.3,51.5,-46.1,0.2,24,5.92,0
21.9,71.8,21.6,0.2,24,5.74,0
23.3,51.5,-46.1,0.05,24,5.92,0
23.6,51.5,-46.1,0.05,24,5.92,0
23.9,12.8,7.6,0.1,24,5.87,0
25.8,12.8,7.6,0.2,24,5.87,0
26.3,22.6,28.8,0.2,24,5.67,0
27.8,71.8,21.6,0.2,24,5.74,0
30.5,51.5,-46.1,0.025,24,5.92,0
30.7,22.6,28.8,0.2,24,5.67,0
30.8,12.8,7.6,0.2,24,5.87,0
31.7,12.8,7.6,0.05,24,5.87,0
32.1,51.5,-46.1,0.1,24,5.92,0
32.2,12.8,7.6,0.025,24,5.87,0
32.6,71.8,21.6,0.1,24,5.74,0
32.8,51.5,-46.1,0.2,24,5.92,0
32.9,71.8,21.6,0.1,24,5.74,0
33.8,22.6,28.8,0.0063,24,5.67,0
33.9,71.8,21.6,0.2,24,5.74,0
35.2,22.6,28.8,0.1,24,5.67,0
36.9,51.5,-46.1,0.025,24,5.92,0
38.4,22.6,28.8,0.0125,24,5.67,0
39.3,22.6,28.8,0.05,24,5.67,0
39.9,22.6,28.8,0.05,24,5.67,0
41.0,12.8,7.6,0.1,24,5.87,0
42.1,12.8,7.6,0.1,24,5.87,0
44.4,51.5,-46.1,0.0125,24,5.92,0
45.3,12.8,7.6,0.025,24,5.87,0
46.1,51.5,-46.1,0.1,24,5.92,0
46.5,71.8,21.6,0.05,24,5.74,0
48.2,71.8,21.6,0.05,24,5.74,0
49.4,12.8,7.6,0.05,24,5.87,0
50.2,71.8,21.6,0.1,24,5.74,0
50.8,71.8,21.6,0.1,24,5.74,0
52.4,22.6,28.8,0.025,24,5.67,0
52.5,12.8,7.6,0.05,24,5.87,0
53.9,22.6,28.8,0.025,24,5.67,0
54.5,51.5,-46.1,0.0125,24,5.92,0
54.9,51.5,-46.1,0.0063,24,5.92,0
55.0,51.5,-46.1,0.05,24,5.92,0
55.5,51.5,-46.1,0.05,24,5.92,0
57.5,22.6,28.8,0.0063,24,5.67,0
57.8,12.8,7.6,0.0125,24,5.87,0
58.8,22.6,28.8,0.0032,24,5.67,0
59.9,71.8,21.6,0.025,24,5.74,0
62.6,71.8,21.6,0.05,24,5.74,0
63.2,12.8,7.6,0.0063,24,5.87,0
66.2,12.8,7.6,0.025,24,5.87,0
67.6,71.8,21.6,0.025,24,5.74,0
67.8,71.8,21.6,0.05,24,5.74,0
68.5,12.8,7.6,0.025,24,5.87,0
71.8,51.5,-46.1,0.0063,24,5.92,0
72.5,22.6,28.8,0.0125,24,5.67,0
73.9,22.6,28.8,0.0032,24,5.67,0
76.5,51.5,-46.1,0.025,24,5.92,0
76.8,51.5,-46.1,0.025,24,5.92,0
78.1,51.5,-46.1,0.0032,24,5.92,0
79.1,12.8,7.6,0.0125,24,5.87,0
79.6,22.6,28.8,0.0125,24,5.67,0
80.0,18.3,21.4,0.0032,24,5.65,0
80.0,12.3,-2.1,0.0008,24,5.98,0
80.0,43.8,6.5,0.0008,24,5.5,0
80.0,28.4,33.5,0.0032,24,5.71,0
80.0,59.6,61.9,0.0032,24,5.58,0
80.0,24.6,54.3,0.0008,24,5.38,0
80.0,13.1,27.6,0.2,24,5.74,0
80.0,11.8,-35.3,0.0016,24,5.51,0
80.0,13.5,-31.8,0.0004,24,6.19,0
80.5,22.6,28.8,0.0016,24,5.67,0
80.9,71.8,21.6,0.0063,24,5.74,0
81.0,14.7,0.0,0.0004,24,5.67,0
81.0,18.3,21.4,0.025,24,5.65,0
81.0,12.3,-2.1,0.0063,24,5.98,0
81.0,28.4,33.5,0.0008,24,5.71,0
81.0,59.6,61.9,0.1,24,5.58,0
81.0,24.6,54.3,0.0004,24,5.38,0
81.0,13.1,27.6,0.0008,24,5.74,0
81.0,11.8,-35.3,0.0004,24,5.51,0
81.0,13.5,-31.8,0.05,24,6.19,0
81.5,71.8,21.6,0.025,24,5.74,0
81.7,12.8,7.6,0.0063,24,5.87,0
81.8,51.5,-46.1,0.0125,24,5.92,0
82.0,14.7,0.0,0.2,24,5.67,0
82.0,18.3,21.4,0.0016,24,5.65,0
82.0,12.3,-2.1,0.0004,24,5.98,0
82.0,43.8,6.5,0.0032,24,5.5,0
82.0,28.4,33.5,0.0125,24,5.71,0
82.0,59.6,61.9,0.1,24,5.58,0
82.0,24.6,54.3,0.2,24,5.38,0
82.0,13.1,27.6,0.1,24,5.74,0
82.0,11.8,-35.3,0.0008,24,5.51,0
82.0,13.5,-31.8,0.0063,24,6.19,0
83.0,18.3,21.4,0.0063,24,5.65,0
83.0,12.3,-2.1,0.0125,24,5.98,0
83.0,43.8,6.5,0.0008,24,5.5,0
83.0,28.4,33.5,0.0063,24,5.71,0
83.0,13.1,27.6,0.025,24,5.74,0
83.0,11.8,-35.3,0.0004,24,5.51,0
83.1,12.8,7.6,0.0125,24,5.87,0
83.5,71.8,21.6,0.0032,24,5.74,0
84.0,14.7,0.0,0.0032,24,5.67,0
84.0,12.3,-2.1,0.1,24,5.98,0
84.0,28.4,33.5,0.0125,24,5.71,0
84.0,59.6,61.9,0.05,24,5.58,0
84.0,24.6,54.3,0.0032,24,5.38,0
84.0,13.1,27.6,0.0063,24,5.74,0
84.0,11.8,-35.3,0.0032,24,5.51,0
84.0,13.5,-31.8,0.0063,24,6.19,0
85.0,14.7,0.0,0.0125,24,5.67,0
85.0,18.3,21.4,0.0004,24,5.65,0
85.0,12.3,-2.1,0.1,24,5.98,0
85.0,43.8,6.5,0.05,24,5.5,0
85.0,28.4,33.5,0.0016,24,5.71,0
85.0,59.6,61.9,0.0004,24,5.58,0
85.0,24.6,54.3,0.1,24,5.38,0
85.0,13.1,27.6,0.0016,24,5.74,0
85.0,11.8,-35.3,0.0063,24,5.51,0
85.7,71.8,21.6,0.025,24,5.74,0
85.9,12.8,7.6,0.0032,24,5.87,0
85.9,51.5,-46.1,0.0125,24,5.92,0
86.0,14.7,0.0,0.05,24,5.67,0
86.0,18.3,21.4,0.05,24,5.65,0
86.0,43.8,6.5,0.025,24,5.5,0
86.0,28.4,33.5,0.2,24,5.71,0
86.0,59.6,61.9,0.0008,24,5.58,0
86.0,24.6,54.3,0.0032,24,5.38,0
86.0,13.1,27.6,0.0032,24,5.74,0
86.0,11.8,-35.3,0.0063,24,5.51,0
86.0,13.5,-31.8,0.2,24,6.19,0
87.0,18.3,21.4,0.1,24,5.65,0
87.0,12.3,-2.1,0.2,24,5.98,0
87.0,43.8,6.5,0.1,24,5.5,0
87.0,28.4,33.5,0.0032,24,5.71,0
87.0,59.6,61.9,0.0125,24,5.58,0
87.0,13.1,27.6,0.0032,24,5.74,0
87.0,11.8,-35.3,0.1,24,5.51,0
87.0,13.5,-31.8,0.0004,24,6.19,0
87.3,71.8,21.6,0.0125,24,5.74,0
87.6,12.8,7.6,0.0063,24,5.87,0
87.9,12.8,7.6,0.0063,24,5.87,0
88.0,14.7,0.0,0.0004,24,5.67,0
88.0,18.3,21.4,0.0032,24,5.65,0
88.0,12.3,-2.1,0.0032,24,5.98,0
88.0,43.8,6.5,0.0016,24,5.5,0
88.0,59.6,61.9,0.0004,24,5.58,0
88.0,24.6,54.3,0.0125,24,5.38,0
88.0,13.1,27.6,0.05,24,5.74,0
88.0,11.8,-35.3,0.05,24,5.51,0
88.0,13.5,-31.8,0.0125,24,6.19,0
88.3,22.6,28.8,0.0063,24,5.67,0
88.6,71.8,21.6,0.0125,24,5.74,0
88.7,22.6,28.8,0.0063,24,5.67,0
89.0,14.7,0.0,0.0008,24,5.67,0
89.0,18.3,21.4,0.0008,24,5.65,0
89.0,12.3,-2.1,0.0008,24,5.98,0
89.0,43.8,6.5,0.0004,24,5.5,0
89.0,59.6,61.9,0.025,24,5.58,0
89.0,24.6,54.3,0.025,24,5.38,0
89.0,13.5,-31.8,0.0004,24,6.19,0
89.4,71.8,21.6,0.0125,24,5.74,0
89.8,51.5,-46.1,0.0063,24,5.92,0
90.0,18.3,21.4,0.0004,24,5.65,0
90.0,43.8,6.5,0.0125,24,5.5,0
90.0,28.4,33.5,0.1,24,5.71,0
90.0,59.6,61.9,0.0125,24,5.58,0
90.0,24.6,54.3,0.0004,24,5.38,0
90.0,13.1,27.6,0.0125,24,5.74,0
90.0,11.8,-35.3,0.1,24,5.51,0
90.0,13.5,-31.8,0.0032,24,6.19,0
90.8,51.5,-46.1,0.0063,24,5.92,0
91.0,12.3,-2.1,0.0004,24,5.98,0
91.0,43.8,6.5,0.0125,24,5.5,0
91.0,59.6,61.9,0.0063,24,5.58,0
91.0,24.6,54.3,0.0016,24,5.38,0
91.0,11.8,-35.3,0.2,24,5.51,0
91.0,13.5,-31.8,0.0008,24,6.19,0
91.4,51.5,-46.1,0.0032,24,5.92,0
91.7,71.8,21.6,0.0016,24,5.74,0
91.8,22.6,28.8,0.0032,24,5.67,0
92.0,14.7,0.0,0.025,24,5.67,0
92.0,12.3,-2.1,0.025,24,5.98,0
92.0,43.8,6.5,0.2,24,5.5,0
92.0,13.1,27.6,0.0125,24,5.74,0
92.0,11.8,-35.3,0.0063,24,5.51,0
92.0,13.5,-31.8,0.1,24,6.19,0
92.3,71.8,21.6,0.0063,24,5.74,0
92.8,71.8,21.6,0.0063,24,5.74,0
92.8,12.8,7.6,0.0032,24,5.87,0
92.8,22.6,28.8,0.0032,24,5.67,0
93.0,14.7,0.0,0.2,24,5.67,0
93.0,18.3,21.4,0.0004,24,5.65,0
93.0,12.3,-2.1,0.0063,24,5.98,0
93.0,43.8,6.5,0.0016,24,5.5,0
93.0,28.4,33.5,0.0008,24,5.71,0
93.0,59.6,61.9,0.2,24,5.58,0
93.0,24.6,54.3,0.1,24,5.38,0
93.0,51.5,-46.1,0.0032,24,5.92,0
93.0,13.1,27.6,0.0063,24,5.74,0
93.0,11.8,-35.3,0.0004,24,5.51,0
93.0,13.5,-31.8,0.2,24,6.19,0
93.6,22.6,28.8,0.0008,24,5.67,0
94.0,14.7,0.0,0.0016,24,5.67,0
94.0,18.3,21.4,0.0016,24,5.65,0
94.0,12.3,-2.1,0.0032,24,5.98,0
94.0,43.8,6.5,0.2,24,5.5,0
94.0,28.4,33.5,0.0063,24,5.71,0
94.0,59.6,61.9,0.0008,24,5.58,0
94.0,24.6,54.3,0.0032,24,5.38,0
94.0,13.1,27.6,0.1,24,5.74,0
94.0,11.8,-35.3,0.0125,24,5.51,0
94.0,13.5,-31.8,0.0032,24,6.19,0
94.4,51.5,-46.1,0.0016,24,5.92,0
94.6,71.8,21.6,0.0032,24,5.74,0
94.9,22.6,28.8,0.0016,24,5.67,0
95.0,14.7,0.0,0.0032,24,5.67,0
95.0,18.3,21.4,0.1,24,5.65,0
95.0,12.3,-2.1,0.0125,24,5.98,0
95.0,43.8,6.5,0.0063,24,5.5,0
95.0,28.4,33.5,0.0016,24,5.71,0
95.0,59.6,61.9,0.0032,24,5.58,0
95.0,24.6,54.3,0.0063,24,5.38,0
95.0,13.1,27.6,0.0032,24,5.74,0
95.0,11.8,-35.3,0.0125,24,5.51,0
95.7,71.8,21.6,0.0032,24,5.74,0
96.0,14.7,0.0,0.0063,24,5.67,0
96.0,18.3,21.4,0.0032,24,5.65,0
96.0,12.3,-2.1,0.0008,24,5.98,0
96.0,43.8,6.5,0.0125,24,5.5,0
96.0,28.4,33.5,0.0004,24,5.71,0
96.0,59.6,61.9,0.0063,24,5.58,0
96.0,24.6,54.3,0.05,24,5.38,0
96.0,13.1,27.6,0.0004,24,5.74,0
96.0,11.8,-35.3,0.0008,24,5.51,0
96.0,13.5,-31.8,0.025,24,6.19,0
96.8,12.8,7.6,0.0032,24,5.87,0
96.9,71.8,21.6,0.0032,24,5.74,0
97.0,14.7,0.0,0.0008,24,5.67,0
97.0,18.3,21.4,0.0063,24,5.65,0
97.0,12.3,-2.1,0.0016,24,5.98,0
97.0,43.8,6.5,0.0008,24,5.5,0
97.0,28.4,33.5,0.0008,24,5.71,0
97.0,59.6,61.9,0.0008,24,5.58,0
97.0,13.1,27.6,0.025,24,5.74,0
97.0,11.8,-35.3,0.0032,24,5.51,0
97.0,13.5,-31.8,0.0016,24,6.19,0
97.1,71.8,21.6,0.0063,24,5.74,0
98.0,14.7,0.0,0.0063,24,5.67,0
98.0,18.3,21.4,0.0016,24,5.65,0
98.0,12.3,-2.1,0.0032,24,5.98,0
98.0,43.8,6.5,0.025,24,5.5,0
98.0,28.4,33.5,0.1,24,5.71,0
98.0,59.6,61.9,0.2,24,5.58,0
98.0,24.6,54.3,0.0063,24,5.38,0
98.0,13.1,27.6,0.0004,24,5.74,0
98.0,11.8,-35.3,0.025,24,5.51,0
98.0,13.5,-31.8,0.0032,24,6.19,0
99.0,14.7,0.0,0.025,24,5.67,0
99.0,28.4,33.5,0.05,24,5.71,0
99.0,59.6,61.9,0.0016,24,5.58,0
99.0,24.6,54.3,0.0004,24,5.38,0
99.0,13.1,27.6,0.0008,24,5.74,0
99.0,11.8,-35.3,0.0008,24,5.51,0
99.7,22.6,28.8,0.0016,24,5.67,0
